code,name,price,position,vol_ratio,pct_20d,stage,confidence,reasons,date
sh600018,上港集团,5.36,78.28054298642539,1.0112693790823954,3.4749034749034866,出货,85.71428571428571,位置分位78.3%（中高位）,2026-09-18
sh600113,浙江东日,30.21,14.859437751004018,0.9160836024398995,-0.6249999999999926,建仓后期,66.66666666666666,位置分位14.9%（低位）,2026-09-18
sh603790,雅运股份,24.54,43.03253529772866,0.8385105696304663,1.029230135858378,建仓后期,57.14285714285714,"位置分位43.0%（中低位）, MA20之上",2026-09-18
sh688153,唯捷创芯,25.67,22.200452147701593,1.3276381640971906,0.15606710885681896,建仓后期,90.9090909090909,"位置分位22.2%（低位）, 当日涨3.63%, MA20之上, 价升量增",2026-09-18
sh601609,金田股份,13.28,79.08448083364345,1.0719372052165728,0.37792894935751276,出货,66.66666666666666,位置分位79.1%（中高位）,2026-09-18
sh600520,三佳科技,26.23,29.32668329177057,1.8186158717394583,6.280388978930311,建仓后期,94.44444444444444,"位置分位29.3%（低位）, 低位放量（量比1.82）, 低位涨6.3%, 当日涨6.11%, MA20之上, 价升量增",2026-09-18
sh688689,常州银河微电,40.95,19.56307669863963,1.371577596177024,1.5373171336474203,建仓后期,90.9090909090909,"位置分位19.6%（低位）, 当日涨3.54%, MA20之上, 价升量增",2026-09-18
sh603536,惠发食品,9.81,63.60946745562133,0.9095072580869856,3.263157894736848,洗盘,66.66666666666666,位置分位63.6%（中位）,2026-09-18
sh603356,华菱精工,17.01,58.01104972375693,1.1965746242572528,-0.11743981209629813,洗盘,66.66666666666666,位置分位58.0%（中位）,2026-09-18
sh603230,内蒙新华,13.48,100.0,2.9755839425041226,48.458149779735685,拉升,50.0,"20日大涨48.5%, 当日大涨10.04%, MA20之上, MA60之上, 价升量增",2026-09-18
sh600395,盘江股份,5.03,34.2391304347826,1.2893790920231512,-7.87545787545787,建仓后期,50.0,位置分位34.2%（中低位）,2026-09-18
sh600383,金地集团,2.25,17.886178861788636,1.960647638374205,1.8099547511312233,建仓后期,87.5,"位置分位17.9%（低位）, 低位放量（量比1.96）, 当日涨4.65%, 价升量增",2026-09-18
sh603033,三维股份,7.32,8.704061895551263,1.253456600912971,-3.43007915567282,建仓初期,91.66666666666666,"位置分位8.7%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh688295,中复神鹰碳纤维,38.72,6.838880048752401,1.7796988256373392,-0.3602676273803411,建仓初期,50.0,"位置分位6.8%（极低位）, MA60之下（低位）",2026-09-18
sh688480,赛恩斯环保,69.6,16.086793864571632,0.6819482298610253,-12.869303955933903,建仓初期,50.0,"低位缩量（量比0.68）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh600149,廊坊发展,4.93,24.012158054711247,0.8522919196841825,-0.4040404040404133,建仓后期,75.0,位置分位24.0%（低位）,2026-09-18
sh601789,宁波建工,4.14,11.49425287356321,1.0532270278654314,-2.1276595744681024,建仓后期,66.66666666666666,位置分位11.5%（低位）,2026-09-18
sh603229,奥翔药业,7.58,12.092238470191221,1.4286527205722956,-6.419753086419748,建仓后期,66.66666666666666,位置分位12.1%（低位）,2026-09-18
sh688114,华大智造,71.97,76.05277933745087,1.589238443478725,-3.770557561171289,出货,57.89473684210527,"位置分位76.1%（中高位）, 高位放量（量比1.59）",2026-09-18
sh601877,正泰电器,25.26,17.412935323383095,1.3110951375003532,-2.168861347792404,建仓后期,77.77777777777779,"位置分位17.4%（低位）, 价升量增",2026-09-18
sh600199,金种子酒,7.01,29.705882352941167,1.0704493122462584,0.42979942693408824,建仓后期,66.66666666666666,位置分位29.7%（低位）,2026-09-18
sh600063,皖维高新,5.51,8.831168831168828,0.9035542332485564,-5.000000000000001,建仓初期,100.0,"位置分位8.8%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh603486,科沃斯,49.93,10.840707964601782,0.9573441366424078,-18.3483237939493,建仓初期,50.0,"低位跌-18.3%, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh600136,ST明诚,1.49,32.926829268292686,0.881361447160525,5.6737588652482325,建仓后期,66.66666666666666,"位置分位32.9%（中低位）, 低位涨5.7%, MA20之上",2026-09-18
sh688193,仁度生物,45.55,24.568393094289494,0.7845545211860195,-5.222638368705795,建仓后期,66.66666666666666,位置分位24.6%（低位）,2026-09-18
sh603203,快克智能,46.85,36.10432813108256,1.5890967069050694,7.380242952097178,建仓后期,52.94117647058824,"位置分位36.1%（中低位）, 低位涨7.4%, 当日涨4.27%, MA20之上, 价升量增",2026-09-18
sh600416,湘电股份,8.52,7.428571428571405,0.9219885304480817,1.428571428571419,建仓初期,100.0,"位置分位7.4%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh601136,首创证券,14.21,27.17277486910995,1.0586952169921375,3.495994173343048,建仓后期,66.66666666666666,位置分位27.2%（低位）,2026-09-18
sh688096,江苏京源环保,7.59,15.310492505353315,1.6442509860264873,-13.750000000000009,建仓后期,82.35294117647058,"位置分位15.3%（低位）, 低位放量（量比1.64）, 当日涨3.55%, 价升量增",2026-09-18
sh603869,ST智知,8.49,29.175050301810874,1.0370231461637376,-4.713804713804713,建仓后期,75.0,位置分位29.2%（低位）,2026-09-18
sh600399,抚顺特钢,4.43,27.822580645161278,0.910495521151556,2.3094688221708926,建仓后期,75.0,位置分位27.8%（低位）,2026-09-18
sh601117,中国化学,7.19,7.023255813953519,0.8196851848832216,-4.388297872340416,建仓初期,100.0,"位置分位7.0%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh600281,华阳新材,4.53,45.33333333333335,1.008136978653244,-1.948051948051945,建仓后期,50.0,位置分位45.3%（中低位）,2026-09-18
sh603729,ST龙韵,12.59,39.16570104287369,0.45854346781940447,12.010676156583626,洗盘,64.70588235294117,"中位缩量（量比0.46）, 连续3天缩量",2026-09-18
sh603079,圣达生物,12.8,34.83556638246043,0.9930825055876155,-8.766928011404126,建仓后期,50.0,位置分位34.8%（中低位）,2026-09-18
sh600173,卧龙新能,5.89,17.2661870503597,0.9755604155276107,-2.8052805280528044,建仓后期,66.66666666666666,位置分位17.3%（低位）,2026-09-18
sh600704,物产中大,4.9,55.71428571428578,0.7588316066065278,1.0309278350515612,洗盘,100.0,位置分位55.7%（中位）,2026-09-18
sh601999,出版传媒,6.82,44.51038575667657,1.0278211102106969,11.803278688524601,建仓后期,66.66666666666666,"位置分位44.5%（中低位）, 低位涨11.8%, MA20之上",2026-09-18
sh688577,海德曼装备,40.76,14.648165888933509,1.0203755815382858,-3.1368821292775677,建仓后期,66.66666666666666,位置分位14.6%（低位）,2026-09-18
sh600103,青山纸业,3.73,40.169133192389005,1.1280324035107019,29.513888888888896,建仓后期,75.0,"位置分位40.2%（中低位）, 低位涨29.5%, 当日涨5.07%, MA20之上",2026-09-18
sh603569,长久物流,5.73,38.4146341463415,0.9656548124064948,-2.2184300341296908,建仓后期,50.0,位置分位38.4%（中低位）,2026-09-18
sh601127,赛力斯,47.19,6.944713870029096,0.7344145067997635,-6.5544554455445585,建仓初期,100.0,"位置分位6.9%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh605589,圣泉集团,41.09,27.871329879101907,0.9340323826419703,5.629820051413895,建仓后期,90.0,"位置分位27.9%（低位）, 低位涨5.6%, MA20之上",2026-09-18
sh605118,力鼎光电,33.08,29.265148259561663,0.6105001881056679,14.26597582037996,建仓后期,64.28571428571429,"位置分位29.3%（低位）, 低位涨14.3%, MA20之上",2026-09-18
sh603041,美思德,10.88,31.609195402298862,0.8864358294870219,-2.333931777378813,建仓后期,50.0,位置分位31.6%（中低位）,2026-09-18
sh688308,欧科亿数控刀具,88.15,9.753412593571118,1.0666717440844027,-9.385279605263152,建仓初期,100.0,"位置分位9.8%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh600295,鄂尔多斯,13.21,55.405405405405425,0.9757785467128027,0.9938837920489355,洗盘,85.71428571428571,位置分位55.4%（中位）,2026-09-18
sh600338,西藏珠峰,12.63,9.391304347826093,0.9779845378097305,-8.80866425992779,建仓初期,100.0,"位置分位9.4%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh600208,衢州发展,2.86,5.017921146953394,1.5686459409739437,-2.3890784982935247,建仓初期,64.70588235294117,"位置分位5.0%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh603061,金海通股份,348.79,46.508326421233974,1.2160024267313796,-4.699581955791139,建仓后期,40.0,"位置分位46.5%（中低位）, MA20之上",2026-09-18
sh600624,ST复华,4.57,83.73493975903617,0.7822962657169445,12.56157635467982,拉升,50.0,"20日涨12.6%, MA20之上, MA60之上",2026-09-18
sh601318,中国平安,53.37,59.79133226324234,1.2010577418503532,1.9094901661256447,洗盘,66.66666666666666,位置分位59.8%（中位）,2026-09-18
sh603538,美诺华,26.61,14.888543661259435,1.4423533369171908,-6.6643283058576,建仓后期,88.88888888888889,"位置分位14.9%（低位）, MA20之上, 价升量增",2026-09-18
sh603366,日出东方,7.14,25.43507362784469,0.938614535152487,-0.5571030640668528,建仓后期,80.0,"位置分位25.4%（低位）, 当日涨3.63%",2026-09-18
sh603976,正川股份,30.29,61.93370165745856,1.2128965104023162,9.074540871444004,拉升,60.0,"20日涨9.1%, 当日大涨4.41%, MA60之上, 价升量增",2026-09-18
sh601778,晶科科技,3.55,6.315331010452961,0.9192406429724778,-1.3888888888888962,建仓初期,100.0,"位置分位6.3%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh600326,西藏天路,6.83,20.855614973262043,0.8852270980084278,-2.7065527065526997,建仓后期,66.66666666666666,位置分位20.9%（低位）,2026-09-18
sh600058,五矿发展,9.01,24.008350730688925,0.8414451516286034,-12.097560975609758,建仓后期,66.66666666666666,位置分位24.0%（低位）,2026-09-18
sh688676,海南金盘智能科技,65.36,14.084507042253522,1.106232396220019,-14.000000000000002,建仓后期,66.66666666666666,位置分位14.1%（低位）,2026-09-18
sh601800,中国交建,5.84,14.813084112149536,0.9370994756605235,-0.3412969283276529,建仓后期,66.66666666666666,位置分位14.8%（低位）,2026-09-18
sh603970,中农立华,10.91,39.01098901098901,0.8445905834861417,2.7306967984934176,建仓后期,50.0,位置分位39.0%（中低位）,2026-09-18
sh600869,远东股份,21.41,33.872832369942195,0.7913874989483078,26.536643026004715,建仓后期,70.0,"位置分位33.9%（中低位）, 低位涨26.5%, MA20之上",2026-09-18
sh601991,大唐发电,5.58,31.939102564102562,1.0131629376042555,-4.074265085095412,建仓后期,50.0,位置分位31.9%（中低位）,2026-09-18
sh600248,陕建股份,2.85,23.853211009174327,1.1249466545130653,0.0,建仓后期,66.66666666666666,位置分位23.9%（低位）,2026-09-18
sh603586,金麒麟,13.53,21.378504672897193,0.9404018940217846,0.894854586129748,建仓后期,75.0,位置分位21.4%（低位）,2026-09-18
sh688610,埃科光电,170.29,47.62559841523138,1.3528746453687848,0.8229721728833548,建仓后期,70.0,"位置分位47.6%（中低位）, 当日涨7.74%, MA20之上, 价升量增",2026-09-18
sh600754,锦江酒店,18.49,11.49619611158072,0.9697213138867831,-2.5816649104320444,建仓后期,66.66666666666666,位置分位11.5%（低位）,2026-09-18
sh600000,浦发银行,9.07,53.19148936170216,0.769508325699101,0.22099447513811685,洗盘,85.71428571428571,位置分位53.2%（中位）,2026-09-18
sh603216,梦天家居,20.15,14.51040081177067,0.7391690085950482,-4.320987654320989,建仓后期,66.66666666666666,位置分位14.5%（低位）,2026-09-18
sh688601,力芯微股份,61.69,79.10435337532253,1.0072584977825654,27.222107651062068,拉升,64.70588235294117,"20日大涨27.2%, 当日大涨3.63%, MA20之上, MA60之上",2026-09-18
sh600936,北投科技,4.53,26.04166666666668,0.7475703690697985,-8.299595141700406,建仓后期,66.66666666666666,位置分位26.0%（低位）,2026-09-18
sh600381,*ST春天,3.89,38.71951219512194,0.8321796607951027,-21.255060728744944,建仓后期,33.33333333333333,位置分位38.7%（中低位）,2026-09-18
sh600519,贵州茅台,1257.12,35.26467616718066,1.2569561572722774,-1.2342575206429796,建仓后期,50.0,位置分位35.3%（中低位）,2026-09-18
sh688032,禾迈股份,69.61,3.7021276595744674,1.0722895971533195,-7.8013245033112595,建仓初期,100.0,"位置分位3.7%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh600302,ST标准,7.17,28.88318356867779,0.8059276713550834,10.990712074303405,建仓后期,100.0,"位置分位28.9%（低位）, 低位涨11.0%, MA20之上",2026-09-18
sh600684,珠江股份,3.48,25.877192982456137,1.0750487932266755,0.5780346820809253,建仓后期,75.0,位置分位25.9%（低位）,2026-09-18
sh601918,新集能源,10.31,64.69387755102044,1.0040101850628862,2.0792079207920877,洗盘,85.71428571428571,位置分位64.7%（中位）,2026-09-18
sh601188,龙江交通,2.86,25.263157894736814,0.7572525764545539,0.7042253521126767,建仓后期,54.54545454545454,位置分位25.3%（低位）,2026-09-18
sh603355,莱克电气,29.47,50.51958433253398,0.9157396369471014,3.36723956506488,洗盘,66.66666666666666,位置分位50.5%（中位）,2026-09-18
sh600143,金发科技,13.17,7.107438016528922,1.0252513242226304,-7.9664570230608005,建仓初期,100.0,"位置分位7.1%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh600320,振华重工,4.17,18.944099378881976,0.8776318831170045,3.4739454094292723,建仓后期,100.0,"位置分位18.9%（低位）, MA20之上",2026-09-18
sh600015,华夏银行,6.23,17.79661016949159,1.0199278324855339,-7.153502235469442,建仓后期,66.66666666666666,位置分位17.8%（低位）,2026-09-18
sh600713,XD南京医药,5.03,26.086956521739157,0.8774839342926459,-1.5655577299412928,建仓后期,66.66666666666666,位置分位26.1%（低位）,2026-09-18
sh600336,澳柯玛,6.42,29.88505747126437,0.6851130682906383,3.8834951456310716,建仓初期,53.84615384615385,"低位缩量（量比0.69）, MA20之下（低位）",2026-09-18
sh600686,金龙汽车,10.82,9.223300970873783,1.0905664738119922,-1.9038984587488583,建仓初期,100.0,"位置分位9.2%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh600938,中国海油,32.3,40.373417721518976,0.829954618903744,-4.60720614294153,建仓后期,50.0,位置分位40.4%（中低位）,2026-09-18
sh600876,凯盛新能,8.4,46.35108481262329,0.6807270935533304,17.97752808988764,洗盘,53.333333333333336,中位缩量（量比0.68）,2026-09-18
sh600352,浙江龙盛,11.78,41.9277108433735,0.9727802151495702,-6.06060606060606,建仓后期,50.0,位置分位41.9%（中低位）,2026-09-18
sh603050,科林电气,18.09,15.391621129326058,1.1400849504455735,-2.3745277927684905,建仓后期,87.5,"位置分位15.4%（低位）, MA20之上",2026-09-18
sh603713,密尔克卫,65.07,46.10778443113771,0.7770494340290061,-1.8107741059302895,建仓后期,57.14285714285714,"位置分位46.1%（中低位）, MA20之上",2026-09-18
sh600573,惠泉啤酒,9.7,18.825561312607938,0.9587842378168031,-0.41067761806982467,建仓后期,75.0,位置分位18.8%（低位）,2026-09-18
sh600025,华能水电,9.68,59.654178674351556,0.8862283589611262,1.0438413361169065,洗盘,100.0,位置分位59.7%（中位）,2026-09-18
sh600883,博闻科技,7.8,49.605055292259074,0.8740576422709987,-0.12804097311139293,建仓后期,50.0,位置分位49.6%（中低位）,2026-09-18
sh603085,天成自控,9.9,19.484702093397757,1.035116544598847,-0.30211480362537124,建仓后期,66.66666666666666,位置分位19.5%（低位）,2026-09-18
sh601398,工商银行,8.07,83.58208955223888,1.0411319442157954,3.8610038610038706,出货,66.66666666666666,位置分位83.6%（中高位）,2026-09-18
sh603607,京华激光,24.3,71.1864406779661,1.1035328341035844,12.552107457156096,拉升,50.0,"20日涨12.6%, MA20之上, MA60之上",2026-09-18
sh600226,亨通股份,6.06,19.756427604871448,1.0957956544708818,-2.4154589371980735,建仓后期,87.5,"位置分位19.8%（低位）, MA20之上",2026-09-18
sh600039,四川路桥,8.71,57.307692307692335,1.3109013156086986,4.4364508393285496,洗盘,85.71428571428571,位置分位57.3%（中位）,2026-09-18
sh603039,泛微网络,35.95,36.980867942137216,0.7979266616450676,-16.053706946876822,建仓后期,33.33333333333333,位置分位37.0%（中低位）,2026-09-18
sh688411,海博思创,170.78,8.10157194679565,1.6018273804164207,-15.668362056194752,建仓初期,63.63636363636363,"位置分位8.1%（极低位）, 低位跌-15.7%, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh688158,优刻得科技,29.71,12.471740768651102,1.4946128339743259,-8.948820104198594,建仓后期,90.9090909090909,"位置分位12.5%（低位）, 当日涨3.70%, MA20之上, 价升量增",2026-09-18
sh603107,上海汽配,12.09,33.71104815864022,1.2871201582871807,2.2842639593908594,建仓后期,57.14285714285714,"位置分位33.7%（中低位）, MA20之上",2026-09-18
sh600372,中航机载,11.41,30.437352245862883,0.8141859569035047,5.5504162812210875,建仓后期,66.66666666666666,"位置分位30.4%（中低位）, 低位涨5.6%, MA20之上",2026-09-18
sh600874,创业环保,5.54,45.04424778761065,0.7867336494229208,-0.5385996409335772,建仓后期,50.0,位置分位45.0%（中低位）,2026-09-18
sh603693,江苏新能,12.44,16.742081447963784,0.5999674725036429,11.170688114387847,建仓后期,56.25,"位置分位16.7%（低位）, 低位涨11.2%, MA20之上",2026-09-18
sh688767,杭州博拓生物科技,40.94,81.44631117604091,2.6706441697962564,0.5402750491159107,出货,57.89473684210527,"位置分位81.4%（中高位）, 高位放量（量比2.67）",2026-09-18
sh603235,天新药业,24.97,62.22222222222219,0.7373293290813957,9.039301310043669,洗盘,60.0,"位置分位62.2%（中位）, 连续3天缩量",2026-09-18
sh688401,路维光电,70.26,41.145596416949516,1.151672198201686,3.09611151870873,建仓后期,66.66666666666666,"位置分位41.1%（中低位）, 当日涨3.34%, MA20之上",2026-09-18
sh600866,星湖科技,4.09,6.666666666666665,0.8559548863835255,-3.7647058823529442,建仓初期,100.0,"位置分位6.7%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh603319,美湖股份,29.25,35.06872136609746,1.1565731199835954,11.769201375620932,建仓后期,66.66666666666666,"位置分位35.1%（中低位）, 低位涨11.8%, MA20之上",2026-09-18
sh688526,武汉科前生物,12.37,23.999999999999964,0.9194381423559996,-5.500381970970211,建仓后期,66.66666666666666,位置分位24.0%（低位）,2026-09-18
sh601965,中国汽研,13.16,30.41018387553042,1.1464208132336595,-6.267806267806261,建仓后期,50.0,位置分位30.4%（中低位）,2026-09-18
sh688252,天德钰科技,21.44,62.41237113402064,1.378365800762457,6.666666666666665,拉升,57.14285714285714,"20日涨6.7%, MA20之上, MA60之上, 价升量增",2026-09-18
sh600162,香江控股,4.63,70.01180637544273,0.7533147942670858,10.765550239234454,出货,60.0,位置分位70.0%（中高位）,2026-09-18
sh603090,宏盛股份,39.55,15.94726770146715,0.7191274101076444,4.907161803713513,建仓后期,87.5,"位置分位15.9%（低位）, MA20之上",2026-09-18
sh601698,中国卫通,24.21,5.630947688495973,1.5096187858833772,-0.9005321326238186,建仓初期,56.25,"位置分位5.6%（极低位）, MA60之下（低位）",2026-09-18
sh603530,神马电力,44.05,8.134130146082324,0.8338561652829859,-10.793843661401388,建仓初期,100.0,"位置分位8.1%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh600125,铁龙物流,5.28,12.44614648157016,1.0848631439153893,-1.8587360594795475,建仓后期,66.66666666666666,位置分位12.4%（低位）,2026-09-18
sh600750,华润江中,22.24,25.48672566371678,0.8469689542933619,-7.7943615257048195,建仓后期,66.66666666666666,位置分位25.5%（低位）,2026-09-18
sh603077,和邦生物,2.26,15.573770491803272,0.6751709659793518,-4.641350210970478,建仓初期,64.70588235294117,"低位缩量（量比0.68）, MA20之下（低位）, MA60之下（低位）, 连续3天缩量",2026-09-18
sh600510,黑牡丹,6.53,18.936405239072123,1.0862096652538455,-4.67153284671532,建仓后期,66.66666666666666,位置分位18.9%（低位）,2026-09-18
sh601108,财通证券,8.44,59.40594059405938,1.1619298317772384,-0.11834319526626967,洗盘,100.0,位置分位59.4%（中位）,2026-09-18
sh603238,诺邦股份,11.88,22.296173044925148,1.2450539052643652,-3.414634146341463,建仓后期,77.77777777777779,"位置分位22.3%（低位）, 价升量增",2026-09-18
sh600568,ST中珠,2.39,38.13559322033899,0.8047105277278707,8.144796380090504,建仓后期,66.66666666666666,"位置分位38.1%（中低位）, 低位涨8.1%, MA20之上",2026-09-18
sh688314,康拓医疗,30.21,7.793923381770143,0.8640216664426625,-6.296526054590573,建仓初期,100.0,"位置分位7.8%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh603359,*ST东珠,2.3,9.502262443438912,1.0625558794005532,6.976744186046507,建仓初期,83.33333333333334,"位置分位9.5%（极低位）, MA20之下（低位）",2026-09-18
sh688391,钜泉科技,26.34,25.963488843813387,1.2837251162661614,2.6100506427736585,建仓后期,88.88888888888889,"位置分位26.0%（低位）, MA20之上, 价升量增",2026-09-18
sh601225,陕西煤业,25.2,66.58097686375321,1.0145489686229692,-2.0598523124757135,洗盘,85.71428571428571,位置分位66.6%（中位）,2026-09-18
sh603987,康德莱,7.35,29.032258064516114,1.143664933785304,-1.7379679144385132,建仓后期,66.66666666666666,位置分位29.0%（低位）,2026-09-18
sh600790,轻纺城,3.63,31.182795698924732,2.1553761510335567,9.009009009009002,建仓后期,45.0,"位置分位31.2%（中低位）, 低位涨9.0%, 当日涨5.83%, MA20之上, 价升量增",2026-09-18
sh600661,昂立教育,8.43,46.408839779005525,1.341314359943316,-1.0563380281690125,建仓后期,50.0,位置分位46.4%（中低位）,2026-09-18
sh600995,南网储能,12.32,16.96606786427145,1.0234903758988214,0.0,建仓后期,66.66666666666666,位置分位17.0%（低位）,2026-09-18
sh603611,诺力股份,15.84,6.790493309366881,0.8780430322187102,-5.714285714285719,建仓初期,100.0,"位置分位6.8%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh600128,苏豪弘业,8.27,29.434954007884347,0.8513345377093893,-0.24125452352231092,建仓后期,75.0,位置分位29.4%（低位）,2026-09-18
sh600617,国新能源,3.27,38.7434554973822,0.7276113684668888,-2.6785714285714244,建仓后期,50.0,位置分位38.7%（中低位）,2026-09-18
sh603599,广信股份,10.47,22.975206611570254,0.8235322312276465,3.5608308605341366,建仓后期,75.0,位置分位23.0%（低位）,2026-09-18
sh688103,国力电子,79.08,44.906580016246956,1.051157720664447,5.538502602428922,建仓后期,72.72727272727273,"位置分位44.9%（中低位）, 低位涨5.5%, 当日涨4.18%, MA20之上",2026-09-18
sh600884,杉杉股份,11.18,3.6363636363636336,1.0869605956606587,-6.286672254819782,建仓初期,100.0,"位置分位3.6%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh605128,上海沿浦,22.69,44.22843256379102,0.9930892880937096,-2.492479587451647,建仓后期,50.0,位置分位44.2%（中低位）,2026-09-18
sh600853,龙建股份,3.26,25.317460317460316,1.0133393546615115,0.30769230769230116,建仓后期,75.0,位置分位25.3%（低位）,2026-09-18
sh688219,会通股份,10.15,9.239130434782606,1.2943275451003815,-2.0270270270270183,建仓初期,91.66666666666666,"位置分位9.2%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh600211,西藏药业,36.15,28.092812676853413,0.7958369933182656,-4.511595963864965,建仓后期,66.66666666666666,位置分位28.1%（低位）,2026-09-18
sh688095,福昕软件开发,57.52,23.314060376755215,1.3215670471669532,-2.5910245554614635,建仓后期,70.0,"位置分位23.3%（低位）, 价升量增",2026-09-18
sh600682,南京新百,5.57,19.37984496124031,0.7922037954106981,-1.5901060070671353,建仓初期,50.0,"MA20之下（低位）, MA60之下（低位）, 连续3天缩量",2026-09-18
sh603589,口子窖,17.55,5.548549810844909,0.9107353369319836,-7.338965153115103,建仓初期,100.0,"位置分位5.5%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh600056,中国医药,8.94,19.906687402799342,0.9645990137555152,-2.826086956521737,建仓后期,66.66666666666666,位置分位19.9%（低位）,2026-09-18
sh603456,九洲药业,15.52,55.606758832565276,1.3549061325095033,-5.939393939393942,洗盘,54.54545454545454,位置分位55.6%（中位）,2026-09-18
sh603324,盛剑科技,26.9,11.943863839952224,1.0540087994619436,-2.003642987249547,建仓后期,87.5,"位置分位11.9%（低位）, MA20之上",2026-09-18
sh600265,*ST景谷,22.32,29.791271347248582,0.9339215318190351,-2.5327510917030494,建仓后期,66.66666666666666,位置分位29.8%（低位）,2026-09-18
sh603533,掌阅科技,23.23,54.94613124387856,1.0581914098517284,10.883054892601438,洗盘,50.0,位置分位54.9%（中位）,2026-09-18
sh688211,中科微至,31.56,35.03325942350331,1.719634005127892,2.2020725388601026,建仓后期,46.666666666666664,"位置分位35.0%（中低位）, 当日涨4.82%, MA20之上, 价升量增",2026-09-18
sh603587,地素时尚,12.11,57.63688760806915,1.0548473081235197,4.0378006872852135,洗盘,85.71428571428571,位置分位57.6%（中位）,2026-09-18
sh601919,中远海控,16.1,68.01801801801805,0.9175201171439166,-5.3497942386831285,洗盘,85.71428571428571,位置分位68.0%（中位）,2026-09-18
sh600496,精工钢构,3.34,25.0,1.277288214557941,0.0,建仓后期,100.0,"位置分位25.0%（低位）, MA20之上, 价升量增",2026-09-18
sh601022,宁波远洋,8.54,60.78724464374684,0.9714734370918827,3.015681544028951,洗盘,66.66666666666666,位置分位60.8%（中位）,2026-09-18
sh600966,博汇纸业,4.94,22.88516550878629,0.9742127355205451,2.9166666666666785,建仓后期,100.0,"位置分位22.9%（低位）, MA20之上",2026-09-18
sh605198,安德利,85.88,97.86856127886323,0.9657567263573227,45.80645161290322,拉升,57.89473684210527,"20日大涨45.8%, 当日大涨7.55%, MA20之上, MA60之上",2026-09-18
sh605296,神农集团,32.87,68.56240126382303,0.7629102100705006,8.733046642408194,洗盘,60.0,位置分位68.6%（中位）,2026-09-18
sh688175,高凌信息,21.74,46.153846153846146,2.7435922136794755,12.235415591120276,建仓后期,45.0,"位置分位46.2%（中低位）, 低位涨12.2%, 当日涨19.98%, MA20之上, 价升量增",2026-09-18
sh601333,广深铁路,3.09,79.99999999999994,1.1778304998225064,6.551724137931032,拉升,50.0,"20日涨6.6%, MA20之上, MA60之上",2026-09-18
sh601026,道生天合,15.95,44.73257698541329,2.5115197261596522,2.2435897435897414,建仓后期,46.666666666666664,"位置分位44.7%（中低位）, 当日涨10.00%, MA20之上, 价升量增",2026-09-18
sh605218,伟时电子,14.18,25.794732061762026,1.8598519130862368,-3.274215552523877,建仓后期,85.71428571428571,"位置分位25.8%（低位）, 低位放量（量比1.86）, 价升量增",2026-09-18
sh600196,复星医药,22.03,24.09230769230773,1.3748987513945563,-6.494057724957545,建仓后期,70.0,"位置分位24.1%（低位）, 价升量增",2026-09-18
sh601086,国芳集团,16.06,83.37639965546943,1.2852091356606712,113.84820239680424,拉升,68.42105263157895,"20日大涨113.8%, 当日大涨10.00%, MA20之上, MA60之上, 价升量增",2026-09-18
sh600107,*ST尔雅,5.65,35.32110091743122,0.8922220898773163,-2.249134948096884,建仓后期,50.0,位置分位35.3%（中低位）,2026-09-18
sh603275,上海众辰科技,36.49,17.757373641127817,1.3119022819808732,2.7308558558558524,建仓后期,100.0,"位置分位17.8%（低位）, MA20之上, 价升量增",2026-09-18
sh605598,上海港湾,25.01,3.830432658937253,1.1184576266552444,-5.479969765684048,建仓初期,84.61538461538461,"位置分位3.8%（极低位）, MA20之下（低位）, MA60之下（低位）",2026-09-18
sh600335,国机汽车,5.16,41.07382550335571,0.8920805848414801,-1.9011406844106398,建仓后期,50.0,位置分位41.1%（中低位）,2026-09-18
sh600584,长电科技,73.0,46.18828176431863,1.9451751127411718,-7.0892198039964285,建仓后期,46.666666666666664,"位置分位46.2%（中低位）, 当日涨7.75%, MA20之上, 价升量增",2026-09-18
